10000 2147483648
208 30 884166
208 33 8191934
208 40 2162014
208 29 7481536
208 39 2000996
208 12 3685521
208 21 4649299
208 25 7784077
208 14 6361241
208 12 3884695
208 26 8080908
208 48 216877
208 16 3326695
208 42 2555847
208 26 4588885
208 30 4784536
208 40 7369558
209 42 4641740
209 16 5197308
209 11 4182305
209 22 2969625
209 31 7969125
209 22 6746854
209 19 4082296
209 47 887234
209 42 6306399
209 41 7890608
209 17 5718181
209 39 365308
209 16 3854784
209 26 4167706
209 43 2913438
209 15 6605123
209 45 7260857
209 10 6107037
209 32 5220546
209 29 391020
209 38 6666673
209 40 1797661
209 26 5242558
210 38 8093356
210 42 1220253
210 44 3015321
210 41 2503607
210 29 3183273
210 35 3977794
210 18 2790950
210 16 3573778
210 48 7227353
210 27 1505908
210 32 6763687
210 15 214248
210 14 1054868
210 19 5440530
210 49 1523347
210 46 6063453
210 28 3270717
210 35 3974574
210 34 7722212
211 12 4407085
211 38 7866829
211 28 7162344
211 37 3075388
211 17 3499824
211 13 2865545
211 38 7519359
211 42 3826141
211 38 6699312
211 34 6764866
211 47 2220367
211 23 1929765
211 30 5121802
211 29 5271059
211 38 3910012
211 41 2502214
211 43 1389896
211 15 1062071
211 10 7121836
211 45 4117388
211 50 2457834
211 43 6225600
211 29 481876
211 20 6445898
211 32 663322
211 36 6314815
211 17 2417101
211 43 1056477
211 18 2374009
211 30 279325
212 39 6205443
212 46 2299074
212 23 1833263
212 22 2147426
212 21 3339555
212 20 6703182
212 20 3221056
212 23 3132840
212 24 8061686
212 11 4751699
212 35 3027610
212 40 6578216
212 16 6957903
212 39 2774834
212 20 2394437
212 46 7288016
212 26 3064563
212 35 6720093
212 20 1123507
212 22 3504086
212 26 5723753
212 15 2416505
212 23 3721597
212 25 5267322
212 33 2377163
212 34 1005411
213 12 7635378
213 25 3689766
213 46 5690008
213 28 1046021
213 21 3091606
213 18 3037152
213 33 4827330
213 37 3090460
213 10 7446245
213 48 1921078
213 27 7360309
213 43 6620448
213 26 1419903
213 47 5491431
213 27 1496609
213 14 4647587
213 49 6610119
213 48 6884048
213 12 8172373
213 40 6035176
213 39 8133568
213 14 4664476
214 22 565271
214 44 2180869
214 27 6726775
214 40 1815258
214 40 5750121
214 35 5478028
214 38 7504718
214 33 3679745
214 38 4097103
214 43 1271541
214 25 4830775
214 34 7913336
214 26 6915405
214 48 1128829
214 27 5893614
214 46 3762060
214 18 3462968
214 33 6888949
214 15 3618620
214 11 597037
214 22 7828645
214 10 5518726
214 34 2634447
215 45 1617493
215 33 2917005
215 49 6967136
215 12 5430878
215 41 7327228
215 46 7976116
215 10 7220181
215 24 3079924
215 24 579727
215 34 1599939
215 39 7976161
215 28 8038252
215 27 8106717
215 42 7461292
215 17 4093858
215 12 4463881
215 22 5301012
215 30 3564370
215 21 3181964
215 11 1882614
215 34 3200282
215 45 5390752
215 38 4001643
215 41 4214132
215 19 1474176
215 10 7081225
216 35 296745
216 23 7617025
216 28 4794299
216 13 5267023
216 50 5763911
216 28 515002
216 15 1723854
216 42 4193990
216 21 1896819
216 22 2477848
216 12 652051
216 15 3856989
216 43 7258844
216 25 3767128
216 31 1411369
216 16 826494
216 47 7537813
216 32 3468306
216 46 5640782
216 16 7331764
216 36 5611527
216 44 4536830
216 37 5155650
216 25 6496059
216 22 5832959
216 48 7303825
216 40 1691166
216 36 3631044
216 44 201109
216 13 5368325
217 35 2591004
217 11 3420679
217 37 2895340
217 28 137600
217 10 541287
217 37 3189575
217 11 1840482
217 39 2820215
217 17 3117912
217 19 6460506
217 23 2575161
217 25 4188304
217 30 6869926
217 19 6252871
217 20 5471121
217 47 944929
217 27 3867605
217 25 3482704
217 39 6849099
217 39 5991861
217 43 1959302
217 38 1455309
217 29 1532101
218 24 3587480
218 25 4676395
218 10 3676077
218 25 1852959
218 23 4391531
218 27 5747843
218 30 4909731
218 38 6121316
218 38 1098669
218 20 2593936
218 25 3590527
218 25 6212998
218 47 1844505
218 40 5610311
218 22 2648895
218 27 1724957
218 45 6263066
218 16 4203185
218 36 8043803
218 44 6356733
218 49 3271643
218 39 6889883
218 13 5443695
218 19 7725331
218 43 7258094
218 22 6648646
218 12 630068
218 49 6324941
218 33 4112427
218 12 229462
218 45 8117882
218 39 5986849
219 27 919473
219 32 3643244
219 35 4761419
219 16 5194318
219 43 3455965
219 22 2088456
219 34 5876908
219 38 2179659
219 36 2236526
219 19 7220081
219 30 5329036
219 49 664147
219 22 2121759
219 30 4240635
219 31 6331820
219 17 7268573
219 27 838324
219 41 6448849
219 25 2086971
220 29 6189991
220 47 6517388
220 18 868936
220 19 5206415
220 35 214927
220 44 4840787
220 33 197686
220 33 8105566
220 35 6088520
220 17 1143874
220 44 5431413
220 31 1408583
220 28 3017152
220 14 139074
220 26 4744328
220 36 2913619
220 43 4335635
220 29 4673645
220 25 896487
220 23 2953495
220 33 2120295
221 14 6614804
221 40 3172217
221 21 3491807
221 20 8164673
221 31 2442478
221 19 7347490
221 12 7337447
221 47 2980738
221 11 6479892
221 43 4868214
221 43 5269112
221 25 2250972
221 19 1519988
221 32 4908009
221 40 3419856
221 25 7194633
221 37 6006553
221 38 436289
221 14 6771415
221 26 587084
221 37 1340856
221 15 7757139
221 23 5804636
221 12 5455347
221 49 1359094
221 29 7202975
221 12 4139877
221 27 414968
221 24 929368
222 28 1635424
222 30 5358596
222 45 3476969
222 44 1126819
222 29 3108631
222 41 5932284
222 36 3038356
222 25 4844161
222 12 631751
222 17 1261339
222 31 5932676
222 23 7051574
222 23 2032977
222 45 3837374
222 12 8054631
222 10 3194844
222 18 3407179
222 49 4138048
222 28 6436413
222 25 387981
222 10 3652120
222 48 7842609
223 12 5174497
223 44 3638137
223 38 6193682
223 14 8230117
223 36 2861615
223 10 6078465
223 36 6930832
223 28 2174715
223 10 1526951
223 28 2885864
223 15 4354056
223 38 7307682
223 29 2251220
223 47 3963329
223 25 7287058
223 40 3003852
223 16 3683523
223 18 7976370
223 47 2526491
223 20 5911040
224 14 3643713
224 20 4255001
224 46 5529300
224 23 6487484
224 41 7394247
224 31 2306069
224 36 2579544
224 23 6301997
224 34 2884656
224 33 3160468
224 23 454255
224 12 6350770
224 22 4756461
224 15 2995675
224 13 2583909
224 50 3668840
224 48 7515398
224 35 2630472
224 41 2239208
224 17 6202992
225 34 2033323
225 17 3563768
225 32 7360993
225 39 6090471
225 42 985863
225 29 975657
225 23 7699499
225 39 4761764
225 39 1308622
225 12 6185830
225 43 1742524
225 26 8045372
225 44 2453064
225 10 6180035
225 41 2486631
225 19 2520735
225 47 7629824
225 30 1388671
225 50 8249668
225 49 5684370
225 27 1060619
225 32 2038311
225 26 3606707
225 25 5426237
225 43 917864
225 22 7419950
226 27 7657336
226 43 2565889
226 13 7113926
226 40 7825772
226 29 4268527
226 21 885384
226 27 5535079
226 24 4382588
226 10 2957939
226 18 4038464
226 21 5225143
226 15 4273147
226 24 3488309
226 15 8219664
226 43 6375503
226 33 3925566
226 41 4717302
226 39 2550336
226 47 5144827
226 46 1230598
226 25 3107346
226 40 3160578
226 32 3809320
226 50 2186938
226 24 7892814
226 23 6994899
226 39 5703448
227 17 2961865
227 17 4979740
227 24 7859391
227 11 8112383
227 22 3140488
227 30 6684270
227 35 1828981
227 22 8055235
227 11 3093386
227 46 5947526
227 24 2393503
227 32 7359002
227 42 2837572
227 39 4928425
227 13 1464130
227 25 2953682
227 26 2646003
227 10 2871784
227 48 4708863
227 33 4323894
227 14 4474574
227 36 7774112
227 12 2566851
227 43 216076
228 11 7611296
228 36 3350384
228 48 4974476
228 50 7764548
228 24 4588168
228 23 7688723
228 29 8030285
228 38 7914619
228 13 1856287
228 30 7187030
228 30 4572521
228 21 7826657
228 33 492072
228 28 7655624
228 11 5036930
228 23 1004981
228 28 5547672
228 31 6416638
228 48 4435385
228 28 5702051
228 47 1270182
229 31 918416
229 36 5735268
229 45 4024256
229 39 694474
229 35 2567524
229 31 7149643
229 22 3466719
229 11 437063
229 33 2867069
229 43 2899386
229 11 3843211
229 31 6750161
229 28 2708902
229 10 3475626
229 44 1187155
229 31 8010654
229 23 7316961
229 46 4985714
229 16 5970409
229 26 431189
229 28 4306224
229 46 5146637
229 24 2508002
229 18 7305520
230 41 6551916
230 40 4672644
230 11 1417647
230 27 7230395
230 37 7240496
230 26 1193133
230 31 7856435
230 27 2243025
230 33 645889
230 37 6744634
230 15 4238672
230 13 748819
230 18 2842432
230 27 2975067
230 28 5661287
230 29 2579402
230 47 5838226
230 42 717934
230 41 8162520
230 30 5856136
230 30 3279237
230 31 3144445
230 44 7061916
230 13 5787052
230 34 3821802
230 14 2735418
230 13 5972957
230 19 5906820
230 33 1372886
231 31 6175328
231 25 7122569
231 41 1165407
231 31 445007
231 41 1725795
231 34 7379797
231 39 3415732
231 26 2931234
231 44 7831320
231 31 845307
231 47 7725998
231 13 5751133
231 30 3292656
231 17 7203975
231 28 7078213
231 21 7530069
231 17 2127503
231 40 2860448
231 15 2454901
231 44 7054151
231 14 4357781
231 28 905820
231 45 7170001
231 28 3035124
231 43 2200764
231 38 4006319
231 30 1607479
232 28 6693220
232 44 7206866
232 16 5541943
232 16 4409232
232 33 624414
232 20 4740629
232 38 5346394
232 46 3123470
232 16 6210130
232 24 6872240
232 42 2852437
232 46 5877602
232 25 4165612
232 30 5729693
232 18 5141416
232 30 5776296
232 23 4368901
232 19 7321446
232 44 6501313
232 32 1665654
232 41 6809537
232 39 6165906
233 12 6019210
233 26 7965927
233 40 1571625
233 49 1536837
233 17 3403658
233 39 6249457
233 33 6080511
233 45 3205830
233 33 3282007
233 41 628759
233 25 2485601
233 22 6630502
233 50 6883256
233 28 6391013
233 16 6972136
233 37 1602660
233 19 7794552
233 40 4197526
233 15 8174655
233 23 1440603
233 35 5287038
233 22 6439787
233 28 6744076
233 28 4923791
233 13 215893
233 47 6728157
233 13 7399834
233 43 1848720
233 28 7741676
234 43 5303479
234 35 5087896
234 42 3547097
234 28 5612966
234 44 5347338
234 40 6268582
234 18 1421631
234 40 5478121
234 34 3262633
234 12 6044838
234 44 2730058
234 34 1367148
234 11 7743941
234 16 503268
234 46 7676365
234 30 7715965
234 40 6947574
234 46 3698684
234 32 4014919
234 10 971917
234 42 4844806
234 32 4586953
234 44 1317949
234 34 203734
234 34 4858228
234 24 6778397
234 19 7582169
235 30 7950529
235 21 2838351
235 13 6523839
235 16 7710378
235 26 5183060
235 19 4898951
235 29 1487942
235 47 986754
235 47 8175800
235 47 7213070
235 24 5055674
235 15 8099818
235 21 451990
235 44 6172322
235 15 5360866
235 14 3074772
235 47 4724063
235 13 4337221
235 42 8204570
235 46 6657644
235 21 5783288
235 19 2942180
235 35 5583551
235 44 6198376
235 29 7431586
235 34 3861216
235 19 4272443
235 45 5063116
236 13 6247306
236 11 2137788
236 50 5412317
236 35 2568467
236 22 750772
236 31 5487157
236 26 6320138
236 11 2948490
236 36 8006532
236 15 3046192
236 12 777030
236 13 2431597
236 26 6842287
236 38 7335112
236 30 2391222
236 21 6071586
236 11 2359318
236 20 5396644
236 28 631056
236 34 964815
236 10 3628202
236 27 5514514
236 45 5962120
236 19 6295891
236 19 1518028
236 45 1788101
236 44 6741932
237 35 1315831
237 41 2105101
237 45 6963379
237 12 6682244
237 39 954715
237 23 402616
237 16 5750429
237 23 5428659
237 32 5017450
237 22 851582
237 28 6506614
237 24 2549399
237 14 7601249
237 34 5211948
237 47 1437787
237 37 720240
237 36 1855478
238 10 6428074
238 20 2364335
238 27 616266
238 13 715215
238 41 2087494
238 48 1126281
238 26 2657596
238 26 3481536
238 17 429585
238 20 3690489
238 42 1517295
238 34 4956565
238 45 8108413
238 46 958982
238 38 5985583
238 21 3331306
238 16 2804238
238 37 1675271
238 17 3826020
238 10 1391369
238 22 1084036
238 49 2232656
238 32 6538219
238 47 7763927
238 32 4825599
238 34 1262651
238 16 6695756
238 32 3808759
238 27 704041
238 14 3923675
238 34 5148102
238 47 3380799
238 10 1797482
238 42 851364
238 19 2998804
238 40 6438146
239 47 6657752
239 28 6202444
239 27 155659
239 25 534055
239 23 4868466
239 24 2443932
239 22 6973593
239 37 4608662
239 27 2071275
239 12 3574236
239 13 6776978
239 50 3561701
239 23 415484
239 49 4045495
239 12 142489
239 21 1340384
239 23 5688474
239 22 6127096
239 29 2279677
239 26 3177893
240 33 985545
240 45 1074227
240 32 4987248
240 40 2960733
240 28 6225269
240 20 3554817
240 48 2005500
240 29 7416649
240 27 7320365
240 35 4166102
240 16 1390640
240 21 2311247
240 35 6751334
240 49 2947667
240 20 6955547
240 18 7664490
240 24 6338304
240 15 2258803
240 14 4110081
240 21 5636786
240 39 5800919
240 13 4206740
240 15 3224776
240 20 7720436
240 17 2679765
240 14 1470230
240 50 7073599
241 45 1044344
241 11 757567
241 25 1534021
241 22 6084149
241 34 3086347
241 31 5790653
241 49 6503982
241 17 2747802
241 33 2306866
241 31 6973104
241 17 1320953
241 29 5723067
241 37 6798762
241 40 3510524
241 50 6195821
241 10 4990455
241 24 1864752
241 20 4929855
241 39 6000166
241 40 7586669
241 10 6234215
241 31 2254105
241 34 3958798
241 34 1690461
241 33 7585077
241 20 2624451
241 22 5956290
241 45 2835746
241 48 791389
241 37 5768104
242 50 612777
242 35 3206575
242 50 2635558
242 36 7272667
242 10 7696874
242 10 5063967
242 14 3173995
242 42 6936426
242 27 2530001
242 49 6760075
242 42 3644795
242 31 435977
242 14 5783846
242 48 2804315
242 47 2870739
242 31 438381
242 18 336850
242 23 7703379
242 46 3748174
242 12 1547893
242 20 4840799
242 19 5314212
242 42 4780888
242 44 7176446
242 21 8049415
242 12 7804557
243 19 6147232
243 49 5486214
243 43 1679304
243 46 2567920
243 36 5692177
243 35 1330776
243 32 4712931
243 47 2053683
243 33 6341055
243 30 4715152
243 31 4901990
243 10 1878308
243 38 3108271
243 45 7155842
243 43 2187477
243 38 1422240
243 49 4570606
243 10 269823
243 37 5972875
243 25 3284462
243 50 4203751
243 28 7421108
243 34 356077
243 19 2430339
243 47 6611032
243 20 5736348
243 35 4957089
243 31 3541416
244 45 848461
244 50 3411554
244 40 6983845
244 13 4081875
244 39 758425
244 27 1653135
244 34 8063575
244 21 5621276
244 47 7080547
244 38 2733722
244 18 6020317
244 23 4203820
244 22 5507097
244 17 5172213
244 37 5625393
244 14 3253863
244 39 3834621
245 32 4792193
245 24 7167192
245 50 2160121
245 48 4041816
245 12 4571440
245 13 2331582
245 27 7771438
245 29 163974
245 48 6796437
245 29 3875678
245 26 2697679
245 27 6935176
245 46 4890779
245 12 4349213
245 28 7512802
245 45 7481622
245 42 5594595
245 32 5952748
245 14 6479826
245 19 1861558
245 50 1797950
245 24 7490319
245 31 1065152
245 34 4005910
245 35 2845240
245 13 7681212
245 11 3908973
245 42 3829576
245 21 1413828
245 49 2249822
245 36 1013514
246 26 4426155
246 29 6497220
246 34 3558120
246 29 1112874
246 12 1935637
246 35 6722941
246 33 5948607
246 43 5091599
246 15 2211017
246 30 6717112
246 40 1422099
246 45 1923833
246 26 7749590
246 32 7705640
246 44 4831460
246 12 7935240
246 24 1720233
246 18 2987847
246 35 4365959
246 10 5425294
246 32 6551718
246 46 1312671
246 38 778833
246 18 7040345
246 47 2296919
246 32 7557622
246 16 3646203
246 47 7099671
246 22 5379215
246 17 5262126
246 11 7288370
246 29 4148237
246 12 3517970
246 24 5704247
247 18 1747362
247 24 4207696
247 23 2554988
247 32 7438912
247 50 1447903
247 26 7086362
247 21 344405
247 16 1380544
247 33 3214069
247 28 2919897
247 24 4242517
247 32 7057793
247 11 5036276
247 19 5464526
247 41 423378
247 29 827967
247 42 5807855
247 18 6703423
247 40 5282466
247 12 6901365
247 49 7178553
247 25 2540450
247 49 156738
247 47 820858
247 36 4407776
248 47 190320
248 10 744485
248 44 5505656
248 45 8201978
248 44 7651881
248 19 2338338
248 12 2512465
248 15 7296061
248 41 2582018
248 38 2634512
248 42 2517131
248 39 4027569
248 37 2624284
248 17 2868692
248 34 2284856
248 26 2203731
248 18 5585054
248 41 7247946
248 20 1369608
248 35 2673003
248 29 8007225
248 30 1681372
249 33 1918131
249 47 1205714
249 22 4881113
249 47 5426514
249 41 3034146
249 34 7722387
249 34 1862948
249 15 3895959
249 11 6965237
249 40 2894997
249 22 1712346
249 33 5219872
249 48 1101540
249 28 7274393
249 50 6309265
249 43 969063
249 28 4345460
249 47 3490604
249 31 2622551
249 15 1733045
249 21 5178487
249 40 3945678
249 34 6979932
249 31 438188
249 37 6979973
249 30 3090265
249 30 3337139
250 15 6828158
250 10 1017537
250 38 6772168
250 20 4619382
250 34 7295464
250 35 4445666
250 19 6295438
250 32 1363827
250 14 6854351
250 48 1562840
250 14 1987914
250 41 4553530
250 27 7887228
250 42 4632111
250 38 2783428
250 48 7751086
250 17 7473038
250 33 7228980
250 38 7065264
250 31 7704213
250 46 1596663
250 17 548607
250 14 6127001
250 13 2655191
251 40 5299793
251 47 1070571
251 31 6495454
251 26 7798038
251 11 2918478
251 21 936304
251 14 2937544
251 25 7331258
251 47 3810335
251 31 5604545
251 39 6109020
251 16 7551163
251 31 4035549
251 40 1228515
251 35 4648363
251 46 2725893
251 17 3660489
251 25 6438194
251 37 5846747
251 32 4343840
251 42 4324573
251 28 2698726
251 45 3198185
251 25 233461
252 40 3909559
252 37 351576
252 42 7939124
252 29 6739669
252 11 811910
252 31 1926474
252 33 7218313
252 28 727778
252 30 245147
252 35 1456195
252 22 314133
252 45 8027532
252 41 7744949
252 32 7221830
252 20 6798759
252 40 707186
252 30 6827688
252 18 6284646
252 42 4566665
252 45 1346515
252 21 3282221
252 43 3678189
252 39 953568
253 38 3638279
253 23 3277488
253 33 521210
253 20 1744082
253 50 1193724
253 32 4018663
253 44 5508780
253 43 6677371
253 24 7937987
253 10 8177295
253 50 6099490
253 43 4254505
253 12 1029859
253 32 5679638
253 49 8064698
253 27 1197335
253 50 6593050
253 29 7428759
253 25 5144570
253 20 721114
253 35 183325
254 32 4705810
254 38 7387936
254 48 4542260
254 26 2870373
254 43 1946852
254 14 8212015
254 10 3634161
254 28 3885292
254 40 2607454
254 46 7839907
254 10 5792994
254 42 8071374
254 36 5352146
254 37 6879245
254 43 4894023
254 46 2054125
254 41 3213632
254 21 2818152
254 30 5302915
254 46 5496454
254 31 2541390
254 14 1686850
254 10 2066318
254 34 3307410
254 12 2786204
254 16 6376539
254 47 3347536
254 12 4796562
254 43 3464914
254 14 6514006
255 18 2038536
255 48 748863
255 31 6556178
255 12 1755500
255 33 7726715
255 13 7981674
255 29 4598598
255 43 2002032
255 36 401458
255 13 7603291
255 31 2940088
255 38 7812410
255 36 4335627
255 13 1544965
255 10 669703
255 28 998845
255 35 3609785
255 50 3190028
255 39 7662791
255 36 6817627
255 24 4192559
255 27 5048210
255 46 4686213
255 48 3528145
255 25 553897
256 43 3307469
256 15 532617
256 50 6435194
256 23 2649587
256 19 2611821
256 14 2383952
256 11 5888099
256 35 137334
256 33 2928405
256 38 2215036
256 10 2090185
256 30 407653
256 15 4353685
256 16 335701
256 18 7747704
256 47 519781
256 43 1770112
256 32 761226
256 14 6213958
257 13 6499886
257 32 5472121
257 47 8054508
257 32 1827772
257 16 1112365
257 16 6484125
257 12 4170461
257 50 3370575
257 20 3910826
257 45 2224423
257 38 5203148
257 50 579897
257 43 1628840
257 11 6105332
257 36 6172353
257 33 4627266
257 10 7985372
257 26 891816
257 19 1200165
257 29 1627524
257 49 8226162
257 16 3106123
257 15 3890591
257 47 4013634
257 43 2327263
258 37 1544024
258 36 253544
258 23 4333136
258 45 6803436
258 26 2319367
258 35 3124898
258 25 2254835
258 29 1090454
258 39 1345309
258 22 2612845
258 18 429373
258 32 1174450
258 43 7163393
258 25 1307245
258 36 818296
258 15 2020748
258 26 2633640
258 39 5462368
258 28 6832438
258 13 2534206
258 25 3165207
258 19 3953159
258 18 6452616
258 14 6537260
258 41 6552521
258 45 6759637
258 26 5373387
258 27 5472147
258 39 6889028
258 35 1983042
258 21 151740
259 21 553359
259 18 5126751
259 32 4572716
259 10 1752661
259 20 681410
259 38 7874479
259 31 2944163
259 34 1165200
259 49 1836985
259 27 3409875
259 27 622272
259 40 5398145
259 11 5324517
259 23 1358514
259 48 6095828
259 23 5474607
259 38 6763475
259 19 377896
259 39 1848347
259 14 7962723
259 25 933433
259 23 5916619
259 50 6424589
259 18 1982422
259 41 563737
259 22 1515542
259 40 6399131
259 45 7543596
259 35 2580046
260 44 6390342
260 41 8075296
260 19 7212176
260 36 3730925
260 34 3067355
260 29 3420329
260 11 7855027
260 50 3830964
260 30 891965
260 12 461822
260 48 831648
260 13 5210756
260 34 4989600
260 48 4448432
260 26 1467119
260 21 7254551
260 17 297327
260 27 2549633
260 42 1112258
261 17 166971
261 48 1932177
261 17 5322542
261 27 2329601
261 47 6282157
261 26 945907
261 50 3749099
261 19 6240614
261 10 6981750
261 19 2171823
261 31 1836410
261 41 3599641
261 47 6586696
261 10 3133394
261 27 3636881
261 37 597565
261 32 1645779
261 15 3225265
261 36 2041487
261 12 541478
261 22 569477
261 44 3011092
261 27 5253887
261 12 4831283
261 48 6867985
261 40 6402529
261 23 7971448
261 28 7203522
261 35 5809519
262 33 604210
262 49 6412421
262 40 4915546
262 30 7265361
262 30 3573854
262 43 1500860
262 49 7750320
262 49 6313555
262 23 2884446
262 19 4760640
262 21 4222992
262 34 3448225
262 24 5023126
262 36 4674831
262 33 5518517
262 20 138146
262 38 905057
262 36 6815710
262 30 3005717
262 44 1890440
262 31 4541489
262 43 1037756
262 40 5837680
262 38 6621946
263 49 2214124
263 22 7967338
263 28 5276346
263 37 2286620
263 14 2370573
263 13 3723610
263 25 3255953
263 15 1222549
263 46 1387923
263 42 1806215
263 13 2784392
263 17 4203161
263 19 6269773
263 18 5608378
263 39 7430123
263 28 242989
263 43 8172951
263 36 4338209
263 33 4562339
263 44 4532304
263 18 7036892
263 47 238202
263 11 5609824
264 14 7210465
264 29 6430951
264 12 1025229
264 47 3821522
264 13 2742412
264 37 3996219
264 35 5639600
264 16 3648028
264 10 5073090
264 44 6819689
264 10 5987908
264 20 7346957
264 24 7917635
264 18 6842590
264 16 3205796
264 10 2104194
264 50 393682
264 15 1029443
264 27 1955711
264 15 6299735
264 18 2366558
264 49 2981006
264 50 2280569
264 26 910668
264 23 2447689
264 31 4793629
264 16 4326316
264 39 457702
264 25 4879989
264 32 7728877
264 48 5555303
264 30 4507613
265 31 1078911
265 27 4479866
265 29 6358868
265 31 1442310
265 14 806293
265 23 3714603
265 27 7403907
265 47 6592006
265 11 1570481
265 32 5728747
265 31 3646728
265 37 6954562
265 24 486487
265 10 8179314
265 36 197897
265 38 5352891
265 26 888056
265 33 2901706
265 34 1965096
265 17 5612175
265 24 5721670
266 29 6946477
266 16 6093247
266 36 1196851
266 12 6384606
266 41 7864135
266 24 7840737
266 28 8038539
266 14 6926419
266 32 667913
266 44 234737
266 37 3733102
266 41 699344
266 41 4232772
266 21 2957553
266 32 3632623
266 43 2944447
266 12 2912732
266 14 4914552
266 23 2986710
266 42 5194260
266 33 6659729
266 43 6501347
266 31 7278414
266 20 1923109
267 30 7383200
267 40 5326593
267 31 6078728
267 22 8186946
267 25 1453663
267 12 540780
267 36 6053069
267 31 3298826
267 13 6666116
267 15 3279076
267 14 6328069
267 24 7297858
267 25 7329279
267 20 1691120
267 16 6297188
267 20 7174629
267 19 3893818
267 47 5527256
267 24 7925830
267 23 1480284
267 16 3822858
267 37 3365006
267 34 1779450
267 48 5187320
267 36 1873195
267 30 1263758
267 47 278235
268 50 775019
268 15 6835989
268 16 2197882
268 15 501640
268 27 1165642
268 14 3533987
268 47 3678432
268 32 6500291
268 35 5330864
268 36 4846206
268 10 578909
268 50 6616806
268 24 312668
268 17 6905963
268 17 1801586
268 24 3063891
268 37 2588049
268 23 5614916
268 34 7799529
268 12 7602990
268 38 7421692
268 12 794839
268 26 968869
268 46 4622938
268 13 5046924
269 37 3541268
269 39 5674123
269 44 2983647
269 28 6298053
269 43 7460658
269 15 5225339
269 26 7351939
269 11 3607860
269 39 3946076
269 10 5630231
269 24 2529906
269 14 4299924
269 27 2658066
269 35 5913399
269 17 7739986
269 36 3928040
269 20 2222965
269 27 1792639
269 10 7108846
269 44 5607446
269 35 2129114
269 34 4629898
269 19 3748686
269 45 5292000
269 44 7565472
269 12 5185428
269 13 7187808
269 42 2905288
270 30 2205602
270 28 6061069
270 14 2225739
270 32 6178329
270 15 6975218
270 44 6764919
270 32 5812091
270 37 6434022
270 26 7876176
270 27 3051980
270 28 5731193
270 44 1830266
270 13 7024556
270 40 180611
270 39 2217774
270 40 1698290
270 45 8001275
270 34 1760108
270 30 5082479
270 14 1424259
270 43 910106
270 15 7479692
270 44 8042600
270 18 2028845
270 10 3371584
270 47 719694
270 18 2363959
270 38 3150370
270 27 7883270
270 28 1115262
270 17 997852
270 20 5344708
271 37 5451929
271 27 5393813
271 28 6089632
271 25 5408330
271 35 644559
271 25 6932176
271 47 3966267
271 22 5648701
271 17 2562732
271 39 3944048
271 42 8212814
271 28 1953772
271 50 5898122
271 35 7671070
271 20 232291
271 45 3811353
271 40 4318769
271 17 6937212
272 12 4001037
272 21 1718070
272 25 5312700
272 21 7834300
272 12 3744191
272 47 3574921
272 20 1997943
272 38 3504472
272 28 5043915
272 23 7638231
272 12 6904706
272 30 3926987
272 42 5317672
272 17 3515669
272 49 8036339
272 11 1498831
273 37 597390
273 13 3769635
273 47 7424099
273 31 2668532
273 39 5476107
273 48 3566637
273 44 6329820
273 11 383746
273 46 3601438
273 37 2733340
273 36 5334433
273 46 6034138
273 28 527265
273 49 1879592
273 19 7504544
273 29 4832636
273 24 4978681
273 39 4113061
273 32 2089581
273 30 3700922
273 28 1800527
273 42 5974783
273 20 1926965
273 15 1424776
273 18 7930572
273 45 1183637
273 29 2870987
273 26 4634382
274 23 3704772
274 35 4390864
274 21 4579662
274 45 3672769
274 17 5798303
274 23 7056611
274 40 4896174
274 23 1636152
274 36 1230785
274 44 3109976
274 47 1576212
274 26 3807860
274 40 7487241
274 48 6353865
274 12 207017
274 22 6724997
274 30 8084179
274 29 6415205
274 38 7388437
275 46 6486872
275 33 5496357
275 48 3877940
275 45 5529114
275 48 6145408
275 14 5079131
275 40 4377898
275 47 4453676
275 48 2369046
275 22 7797749
275 29 2515702
275 48 3621799
275 15 2693342
275 28 5716835
275 42 7409307
275 38 5306366
275 48 6609229
275 48 2306780
275 12 4732968
275 39 3625990
275 26 6014362
275 36 201665
275 21 3508882
275 28 738632
275 42 2060746
275 19 3871876
276 15 1261622
276 29 4666437
276 17 6377201
276 44 2657206
276 19 3120048
276 17 8200071
276 28 5283350
276 31 1259867
276 48 1607965
276 43 6111558
276 48 2106229
276 36 4236761
276 12 8142236
276 17 6842253
276 18 6471355
276 43 636723
276 48 319169
276 35 4137476
276 11 7792435
276 13 2456548
276 47 8208515
276 19 3227137
277 22 687925
277 17 6280244
277 36 4344578
277 15 3001738
277 23 140054
277 17 7576029
277 35 2058723
277 32 5918615
277 12 6384982
277 31 7074797
277 48 1961799
277 38 3094404
277 42 4613239
277 46 1560017
277 28 4278226
277 12 7721942
277 46 2764891
277 37 910558
277 16 1755918
277 39 2647646
277 15 2564270
278 26 7429625
278 33 4525338
278 46 2749224
278 18 4892124
278 35 339099
278 49 5538248
278 44 2833840
278 50 2866222
278 35 5118877
278 49 5825810
278 19 1881812
278 23 3252598
278 42 5190906
278 29 5463194
278 39 4270851
278 31 5311780
278 15 7295720
278 31 1107440
278 32 4478006
278 25 5924168
278 40 2777658
278 45 6332459
278 24 5101297
278 20 5162496
278 10 1032818
278 19 1872567
278 34 4504362
279 27 6134929
279 45 137302
279 46 5391577
279 14 859308
279 20 178096
279 17 6388335
279 19 5623212
